Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,Lead_Time_Days,Ship_Mode_encoded,Latitude,Longitude
4157,CA-2015-101091,2015-05-12,2015-09-12,Second Class,SW-20245,Scot Wooten,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,0,47.984,2,0.2,0.5998,123,2,26.510382578061424,-119.55570684625017
4158,CA-2015-101091,2015-05-12,2015-09-12,Second Class,SW-20245,Scot Wooten,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",0,26.064,6,0.7,-19.9824,123,2,26.510382578061424,-119.55570684625017
4159,CA-2014-126907,2014-01-11,2014-08-11,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Chicago,Illinois,60610,Central,Kelly Williams,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,0,15.696,3,0.2,5.1012,212,3,26.615184858639466,-114.17929417515504
4160,US-2016-164588,2016-04-16,2016-04-23,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Columbus,Georgia,31907,South,Cassandra Brandow,OFF-AR-10003056,Office Supplies,Art,Newell 341,0,12.84,3,0.0,3.7236,7,3,30.909369229975628,-101.19296639989038
4161,CA-2017-115546,2017-05-14,2017-05-18,Standard Class,AH-10465,Amy Hunt,Consumer,United States,New York City,New York,10035,East,Chuck Magee,TEC-PH-10002834,Technology,Phones,Google Nexus 5,0,539.97,3,0.0,134.9925,4,3,43.12277265536933,-88.66223162741748
4162,CA-2017-115546,2017-05-14,2017-05-18,Standard Class,AH-10465,Amy Hunt,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,0,22.58,2,0.0,5.8708,4,3,43.12277265536933,-88.66223162741748
4163,CA-2015-163587,2015-03-14,2015-03-18,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dover,New Hampshire,3820,East,Chuck Magee,OFF-LA-10004484,Office Supplies,Labels,Avery 476,0,16.52,4,0.0,7.5992,4,3,39.6057388351052,-98.11807103853538
4164,CA-2015-163587,2015-03-14,2015-03-18,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dover,New Hampshire,3820,East,Chuck Magee,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,0,671.94,3,0.0,315.8118,4,3,39.6057388351052,-98.11807103853538
4165,US-2017-106131,2017-01-14,2017-01-16,First Class,TP-21565,Tracy Poddar,Corporate,United States,Aurora,Colorado,80013,West,Anna Andreadi,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,0,169.064,7,0.2,-14.7931,2,1,26.04829519266073,-116.09986580986082
4166,US-2017-106131,2017-01-14,2017-01-16,First Class,TP-21565,Tracy Poddar,Corporate,United States,Aurora,Colorado,80013,West,Anna Andreadi,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,0,168.624,9,0.2,14.7546,2,1,26.04829519266073,-116.09986580986082
4167,CA-2015-160213,2015-08-03,2015-08-03,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Long Beach,New York,11561,East,Chuck Magee,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,0,19.44,3,0.0,9.3312,0,3,37.4944938025076,-83.59502736583886
4168,CA-2014-157924,2014-11-10,2014-11-10,First Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,Anna Andreadi,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,1,31.92,4,0.0,8.2992,0,1,42.44831891213933,-88.25013569403325
4169,CA-2014-157924,2014-11-10,2014-11-10,First Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,Anna Andreadi,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,1,433.568,2,0.2,-65.0352,0,1,42.44831891213933,-88.25013569403325
4170,CA-2015-100216,2015-04-13,2015-04-14,First Class,HJ-14875,Heather Jas,Home Office,United States,Mesa,Arizona,85204,West,Anna Andreadi,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,0,31.104,6,0.2,10.8864,1,1,33.304272258433556,-110.31024941745002
4171,CA-2015-100216,2015-04-13,2015-04-14,First Class,HJ-14875,Heather Jas,Home Office,United States,Mesa,Arizona,85204,West,Anna Andreadi,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,0,54.816,3,0.2,17.8152,1,1,33.304272258433556,-110.31024941745002
4172,CA-2017-100601,2017-11-16,2017-11-20,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Fresno,California,93727,West,Anna Andreadi,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,0,48.86,7,0.0,0.9772,4,3,42.443692177900665,-120.38515597743698
4173,CA-2016-152163,2016-01-07,2016-01-07,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,29203,South,Cassandra Brandow,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",0,14.2,2,0.0,6.532,0,0,36.66650532089786,-116.07116321704514
4174,CA-2016-152163,2016-01-07,2016-01-07,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,29203,South,Cassandra Brandow,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,0,12.96,2,0.0,6.2208,0,0,36.66650532089786,-116.07116321704514
4175,CA-2016-152163,2016-01-07,2016-01-07,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,29203,South,Cassandra Brandow,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,0,58.34,2,0.0,28.0032,0,0,36.66650532089786,-116.07116321704514
4176,CA-2015-154340,2015-11-29,2015-11-30,First Class,EK-13795,Eileen Kiefer,Home Office,United States,Santa Ana,California,92704,West,Anna Andreadi,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",0,56.3,2,0.0,15.764,1,1,43.08172648985256,-86.60782118212586
4177,CA-2014-128846,2014-07-04,2014-12-04,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203,South,Cassandra Brandow,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,0,629.95,5,0.0,163.787,153,3,36.66650532089786,-116.07116321704514
4178,CA-2014-128846,2014-07-04,2014-12-04,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203,South,Cassandra Brandow,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,0,122.97,3,0.0,60.2553,153,3,36.66650532089786,-116.07116321704514
4179,CA-2016-148593,2016-06-16,2016-06-18,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",0,46.35,5,0.0,21.7845,2,2,36.09282679404764,-85.23751946320377
4180,US-2017-119039,2017-06-03,2017-10-03,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,0,14.976,9,0.2,5.4288,122,3,35.9461907101502,-78.59947715690333
4181,CA-2017-128426,2017-07-10,2017-11-10,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Houston,Texas,77036,Central,Kelly Williams,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,0,4.24,5,0.8,-6.36,123,3,32.97899501611679,-94.76306695340054
4182,US-2017-136868,2017-06-10,2017-12-10,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035,East,Chuck Magee,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,0,319.96,4,0.0,115.1856,183,3,43.12277265536933,-88.66223162741748
4183,US-2017-136868,2017-06-10,2017-12-10,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035,East,Chuck Magee,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",0,17.04,3,0.0,7.668,183,3,43.12277265536933,-88.66223162741748
4184,US-2017-136868,2017-06-10,2017-12-10,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035,East,Chuck Magee,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,0,344.91,3,0.0,10.3473,183,3,43.12277265536933,-88.66223162741748
4185,CA-2016-143749,2016-05-12,2016-07-12,First Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Franklin,Massachusetts,2038,East,Chuck Magee,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,0,81.94,1,0.0,20.485,61,1,40.0869688381872,-118.24341531229129
4186,CA-2016-111493,2016-10-21,2016-10-22,First Class,CM-12160,Charles McCrossin,Consumer,United States,Baltimore,Maryland,21215,East,Chuck Magee,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,0,98.16,6,0.0,9.816,1,1,32.30728986589962,-116.03439861990847
4187,CA-2017-112536,2017-05-18,2017-05-23,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501,Central,Kelly Williams,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",0,6.874,7,0.8,-10.6547,5,3,25.216842950683507,-90.47274815758465
4188,CA-2017-112536,2017-05-18,2017-05-23,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501,Central,Kelly Williams,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",0,1.996,1,0.8,-3.2934,5,3,25.216842950683507,-90.47274815758465
4189,CA-2017-112536,2017-05-18,2017-05-23,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501,Central,Kelly Williams,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,0,8.928,2,0.2,0.6696,5,3,25.216842950683507,-90.47274815758465
4190,CA-2016-157714,2016-09-26,2016-09-26,Second Class,CS-12175,Charles Sheldon,Corporate,United States,Iowa City,Iowa,52240,Central,Kelly Williams,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),0,9.99,1,0.0,4.4955,0,2,41.32636272364364,-96.30930067033131
4191,CA-2017-166709,2017-11-17,2017-11-22,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Newark,Delaware,19711,East,Chuck Magee,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,0,10499.97,3,0.0,5039.9856,5,3,26.836882568870955,-88.94461633305411
4192,CA-2015-129392,2015-08-07,2015-08-07,Same Day,DM-13015,Darrin Martin,Consumer,United States,Houston,Texas,77070,Central,Kelly Williams,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,0,21.12,5,0.2,6.6,0,0,32.97899501611679,-94.76306695340054
4193,CA-2015-150875,2015-11-16,2015-11-20,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704,West,Anna Andreadi,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1,696.42,2,0.0,160.1766,4,3,45.06511958172541,-73.53647955348927
4194,CA-2015-150875,2015-11-16,2015-11-20,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704,West,Anna Andreadi,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,1,304.776,3,0.2,22.8582,4,3,45.06511958172541,-73.53647955348927
4195,CA-2015-154200,2015-06-18,2015-06-22,Standard Class,BG-11740,Bruce Geld,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",0,51.98,2,0.0,15.0742,4,3,31.559844898944235,-76.75011125721437
4196,CA-2016-124233,2016-08-04,2016-08-04,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Los Angeles,California,90032,West,Anna Andreadi,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",0,24.7,5,0.0,10.374,0,3,36.09282679404764,-85.23751946320377
4197,US-2015-134271,2015-04-18,2015-04-23,Second Class,RF-19735,Roland Fjeld,Consumer,United States,New York City,New York,10024,East,Chuck Magee,OFF-LA-10004093,Office Supplies,Labels,Avery 486,0,21.93,3,0.0,10.3071,5,2,43.12277265536933,-88.66223162741748
4198,US-2016-161683,2016-03-12,2016-08-12,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,0,394.816,4,0.2,93.7688,153,3,26.510382578061424,-119.55570684625017
4199,US-2016-161683,2016-03-12,2016-08-12,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",0,18.192,4,0.7,-14.5536,153,3,26.510382578061424,-119.55570684625017
4200,CA-2015-143105,2015-10-12,2015-10-12,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,East,Chuck Magee,OFF-LA-10004093,Office Supplies,Labels,Avery 486,0,7.31,1,0.0,3.4357,0,0,43.12277265536933,-88.66223162741748
4201,CA-2015-143105,2015-10-12,2015-10-12,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,East,Chuck Magee,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,0,799.984,2,0.2,249.995,0,0,43.12277265536933,-88.66223162741748
4202,CA-2015-143105,2015-10-12,2015-10-12,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,East,Chuck Magee,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",0,41.28,6,0.0,18.9888,0,0,43.12277265536933,-88.66223162741748
4203,CA-2015-143105,2015-10-12,2015-10-12,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,East,Chuck Magee,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,0,184.66,7,0.0,84.9436,0,0,43.12277265536933,-88.66223162741748
4204,CA-2014-145387,2014-10-31,2014-10-31,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,Chuck Magee,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,0,49.25,5,0.0,18.715,0,2,42.22209296457815,-95.63001915258485
4205,CA-2014-145387,2014-10-31,2014-10-31,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,Chuck Magee,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",0,10.16,2,0.0,4.7752,0,2,42.22209296457815,-95.63001915258485
4206,CA-2014-145387,2014-10-31,2014-10-31,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,Chuck Magee,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",0,14.76,2,0.0,4.2804,0,2,42.22209296457815,-95.63001915258485
4207,CA-2014-145387,2014-10-31,2014-10-31,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,Chuck Magee,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,0,34.08,2,0.0,15.6768,0,2,42.22209296457815,-95.63001915258485
4208,CA-2014-145387,2014-10-31,2014-10-31,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,Chuck Magee,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,0,17.67,3,0.0,7.7748,0,2,42.22209296457815,-95.63001915258485
4209,CA-2014-145387,2014-10-31,2014-10-31,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,Chuck Magee,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,0,1604.9,5,0.0,481.47,0,2,42.22209296457815,-95.63001915258485
4210,CA-2014-145387,2014-10-31,2014-10-31,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,Chuck Magee,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",0,385.686,1,0.3,-60.6078,0,2,42.22209296457815,-95.63001915258485
4211,CA-2017-109715,2017-09-12,2017-12-14,Standard Class,AH-10585,Angele Hood,Consumer,United States,Chicago,Illinois,60623,Central,Kelly Williams,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,0,15.984,2,0.2,4.995,93,3,26.615184858639466,-114.17929417515504
4212,CA-2014-166457,2014-05-05,2014-09-05,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475,South,Cassandra Brandow,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",0,9.42,3,0.0,4.239,123,2,39.65903752711622,-96.1576827847975
4213,CA-2014-166457,2014-05-05,2014-09-05,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475,South,Cassandra Brandow,OFF-AR-10003651,Office Supplies,Art,Newell 350,0,6.56,2,0.0,1.9024,123,2,39.65903752711622,-96.1576827847975
4214,CA-2014-166457,2014-05-05,2014-09-05,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475,South,Cassandra Brandow,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,0,24.56,2,0.0,11.5432,123,2,39.65903752711622,-96.1576827847975
4215,CA-2016-164637,2016-04-03,2016-08-03,Standard Class,RD-19480,Rick Duston,Consumer,United States,Mishawaka,Indiana,46544,Central,Kelly Williams,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",0,128.4,3,0.0,64.2,122,3,34.73381344006967,-118.74586620238873
4216,CA-2014-103590,2014-11-30,2014-11-30,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Mount Vernon,New York,10550,East,Chuck Magee,OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,0,62.28,4,0.0,29.2716,0,3,31.884499617551572,-119.0839146434557
4217,CA-2015-111234,2015-02-18,2015-02-22,Standard Class,AB-10600,Ann Blume,Corporate,United States,Los Angeles,California,90004,West,Anna Andreadi,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,0,9.24,3,0.0,4.4352,4,3,36.09282679404764,-85.23751946320377
4218,CA-2017-149881,2017-01-04,2017-03-04,First Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",0,482.664,8,0.15,85.176,59,1,35.9461907101502,-78.59947715690333
4219,CA-2017-149881,2017-01-04,2017-03-04,First Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,0,4799.984,2,0.2,359.9988,59,1,35.9461907101502,-78.59947715690333
4220,CA-2017-134565,2017-11-06,2017-11-06,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,0,37.94,2,0.0,18.2112,0,2,43.10627704648331,-89.47131304885207
4221,CA-2017-134565,2017-11-06,2017-11-06,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",0,18.288,6,0.2,6.6294,0,2,43.10627704648331,-89.47131304885207
4222,CA-2017-134565,2017-11-06,2017-11-06,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,0,385.8,5,0.2,130.2075,0,2,43.10627704648331,-89.47131304885207
4223,CA-2017-134565,2017-11-06,2017-11-06,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",0,102.96,2,0.0,1.0296,0,2,43.10627704648331,-89.47131304885207
4224,CA-2017-134565,2017-11-06,2017-11-06,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,0,174.42,3,0.0,41.8608,0,2,43.10627704648331,-89.47131304885207
4225,CA-2016-108644,2016-09-30,2016-09-30,First Class,SJ-20215,Sarah Jordon,Consumer,United States,Quincy,Illinois,62301,Central,Kelly Williams,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",0,1.964,2,0.8,-3.2406,0,1,36.61963446110887,-109.06700435769399
